Transaction_ID,Customer_ID,Brand,Purchase_Amount,Cashback,Payment_Method,Transaction_Count,Fraud
T212454,C113836,Uber,6397,142,Debit Card,1,0
T212455,C119242,PVR,6327,197,Credit Card,3,0
T212456,C122734,MakeMyTrip,1247,65,Net Banking,2,0
T212457,C102827,Nykaa,963,163,UPI,2,0
T212458,C108726,Amazon,9981,108,Debit Card,2,1
T212459,C105969,Swiggy,6094,190,UPI,1,0
T212460,C103819,Myntra,6971,383,Net Banking,2,0
T212461,C104605,PVR,1120,93,Net Banking,1,0
T212462,C100126,Amazon,2127,223,Net Banking,1,0
T212463,C107227,Zomato,166,306,UPI,2,0
T212464,C123349,MakeMyTrip,1979,281,Net Banking,1,0
T212465,C122994,Amazon,9292,401,Credit Card,2,0
T212466,C112389,Myntra,4098,61,Credit Card,2,0
T212467,C117635,Nykaa,8569,241,UPI,3,0
T212468,C111119,Swiggy,7005,70,Net Banking,1,0
T212469,C122313,PVR,9436,432,Debit Card,2,0
T212470,C110538,Myntra,4089,347,Debit Card,4,0
T212471,C114045,PVR,7532,461,Debit Card,3,0
T212472,C104660,Zomato,9146,277,UPI,2,0
T212473,C119209,MakeMyTrip,1978,316,Credit Card,2,0
T212474,C117863,Ajio,7927,74,Debit Card,2,0
T212475,C108385,Swiggy,9598,172,Net Banking,2,1
T212476,C103581,Ajio,1662,168,Credit Card,2,0
T212477,C113781,Myntra,1920,354,Debit Card,1,0
T212478,C101093,Flipkart,9767,46,UPI,2,1
T212479,C122404,Flipkart,1047,399,Net Banking,1,0
T212480,C118333,MakeMyTrip,3442,407,UPI,1,0
T212481,C101247,Swiggy,234,32,Debit Card,5,0
T212482,C122146,PVR,3255,470,Debit Card,2,0
T212483,C108823,PVR,6444,42,Net Banking,4,0
T212484,C103659,Ajio,1123,436,Credit Card,4,0
T212485,C123833,Uber,5587,112,UPI,2,0
T212486,C116033,Nykaa,8256,94,UPI,4,0
T212487,C123240,Ajio,7086,190,Debit Card,1,0
T212488,C105319,MakeMyTrip,6565,306,Credit Card,2,0
T212489,C114254,Myntra,4517,91,Credit Card,2,0
T212490,C107354,Myntra,7133,351,UPI,1,0
T212491,C102248,Myntra,4188,324,Net Banking,3,0
T212492,C111365,Swiggy,3880,384,Credit Card,3,0
T212493,C108023,Amazon,4138,40,UPI,2,0
T212494,C120683,PVR,9323,226,Net Banking,1,0
T212495,C109524,Ajio,1975,281,UPI,6,0
T212496,C102093,Nykaa,7249,110,Debit Card,1,0
T212497,C116566,Myntra,3764,404,UPI,2,0
T212498,C124721,Nykaa,2869,280,UPI,2,0
T212499,C112560,Myntra,8756,151,Debit Card,1,0
T212500,C111175,Amazon,9218,301,Credit Card,2,0
T212501,C104772,Uber,6291,390,Net Banking,4,0
T212502,C110782,Flipkart,4451,461,UPI,1,0
T212503,C106920,Swiggy,7442,121,Debit Card,1,0
T212504,C107782,Myntra,7323,325,UPI,2,0
T212505,C113822,PVR,7206,321,Net Banking,2,0
T212506,C116607,Amazon,8883,481,Debit Card,2,0
T212507,C118291,PVR,512,456,Net Banking,1,0
T212508,C123570,Swiggy,4919,170,Credit Card,2,0
T212509,C116867,Zomato,3443,443,Debit Card,2,0
T212510,C103842,Zomato,6650,9,Debit Card,2,0
T212511,C124099,Ajio,4100,17,Debit Card,2,0
T212512,C100345,Myntra,3126,223,UPI,5,0
T212513,C121837,Ajio,3052,351,Credit Card,1,0
T212514,C114266,MakeMyTrip,2108,70,Credit Card,2,0
T212515,C111103,Zomato,6600,172,Net Banking,1,0
T212516,C120916,MakeMyTrip,6667,74,Credit Card,3,0
T212517,C103108,Zomato,2410,390,Net Banking,1,0
T212518,C115357,PVR,7465,207,Credit Card,1,0
T212519,C104324,Swiggy,4174,129,Debit Card,2,0
T212520,C113386,Amazon,4202,24,Net Banking,1,0
T212521,C119013,Zomato,7401,128,Debit Card,3,0
T212522,C107844,Flipkart,5725,115,Debit Card,2,0
T212523,C105536,Zomato,9403,136,UPI,1,0
T212524,C111693,Amazon,9641,83,UPI,1,1
T212525,C104432,Nykaa,3925,30,Debit Card,2,0
T212526,C101852,Zomato,3735,236,Net Banking,2,0
T212527,C102997,Ajio,4923,98,Debit Card,2,0
T212528,C110721,PVR,7717,44,Debit Card,3,0
T212529,C101762,Swiggy,4249,477,Net Banking,2,0
T212530,C114757,Swiggy,4722,130,Debit Card,2,0
T212531,C115281,Flipkart,8800,366,Credit Card,2,0
T212532,C119349,Nykaa,1181,212,Net Banking,1,0
T212533,C107403,Swiggy,7557,8,Debit Card,2,0
T212534,C124505,Flipkart,4379,79,Credit Card,2,0
T212535,C109695,Flipkart,9246,214,Net Banking,1,0
T212536,C108817,Amazon,5530,2,Debit Card,1,0
T212537,C111286,Myntra,9815,23,Credit Card,1,1
T212538,C100652,Ajio,4220,273,Credit Card,1,0
T212539,C115102,Ajio,4185,77,Debit Card,1,0
T212540,C116667,Myntra,4015,10,Debit Card,2,0
T212541,C119599,Swiggy,6714,234,UPI,2,0
T212542,C117339,Uber,6340,256,Credit Card,2,0
T212543,C122392,Zomato,5980,93,Net Banking,2,0
T212544,C124727,Amazon,2787,145,Credit Card,1,0
T212545,C117219,Zomato,7148,75,Credit Card,3,0
T212546,C123013,Zomato,3697,352,Debit Card,2,0
T212547,C124671,Flipkart,9249,109,Credit Card,3,0
T212548,C124237,Swiggy,9918,325,UPI,2,1
T212549,C123858,Zomato,2878,316,Net Banking,2,0
T212550,C114124,MakeMyTrip,6957,41,UPI,1,0
T212551,C109753,PVR,8658,134,Debit Card,2,0
T212552,C117834,PVR,1063,329,Net Banking,2,0
T212553,C124655,PVR,8187,408,Credit Card,2,0
T212554,C124576,Amazon,6622,262,Net Banking,2,0
T212555,C123579,Nykaa,7263,65,UPI,1,0
T212556,C100848,Amazon,4689,412,UPI,3,0
T212557,C109438,PVR,6317,493,Net Banking,1,0
T212558,C112132,Amazon,7575,417,Net Banking,4,0
T212559,C116783,PVR,5913,41,UPI,3,0
T212560,C103693,MakeMyTrip,1657,121,Credit Card,1,0
T212561,C107875,Uber,3688,339,UPI,1,0
T212562,C111306,Zomato,8401,97,UPI,1,0
T212563,C123575,Ajio,8099,250,Debit Card,4,0
T212564,C115130,PVR,6044,382,Credit Card,2,0
T212565,C117058,Swiggy,2848,35,UPI,2,0
T212566,C121106,PVR,1907,390,Credit Card,3,0
T212567,C120257,Myntra,8927,488,Debit Card,1,0
T212568,C120536,Myntra,6923,99,Net Banking,3,0
T212569,C108788,Flipkart,3374,60,Credit Card,3,0
T212570,C104364,Uber,7084,189,UPI,4,0
T212571,C108902,Flipkart,1599,124,Debit Card,1,0
T212572,C121803,Ajio,9152,276,Net Banking,2,0
T212573,C112828,Ajio,2378,136,Debit Card,1,0
T212574,C124495,Myntra,6279,53,UPI,1,0
T212575,C111453,Swiggy,2227,111,Debit Card,2,0
T212576,C103972,MakeMyTrip,2248,51,UPI,2,0
T212577,C122356,Uber,4628,319,Debit Card,1,0
T212578,C106123,Zomato,9428,171,Debit Card,2,0
T212579,C107644,Amazon,2304,20,Credit Card,3,0
T212580,C100777,Amazon,5393,461,Credit Card,2,0
T212581,C113928,Amazon,3536,263,Credit Card,1,0
T212582,C114462,Nykaa,4922,491,Debit Card,1,0
T212583,C123441,Flipkart,4365,144,UPI,2,0
T212584,C108477,Swiggy,7764,225,Credit Card,1,0
T212585,C115008,Swiggy,2480,442,Net Banking,2,0
T212586,C110931,Zomato,2134,474,UPI,3,0
T212587,C105636,Myntra,6910,184,Debit Card,1,0
T212588,C115423,MakeMyTrip,8041,277,Net Banking,1,0
T212589,C109861,MakeMyTrip,9252,395,Credit Card,5,0
T212590,C110404,Nykaa,4644,111,UPI,1,0
T212591,C109547,Nykaa,8038,44,UPI,2,0
T212592,C123819,Amazon,811,262,Net Banking,3,0
T212593,C121817,Uber,7580,23,Debit Card,3,0
T212594,C113241,Zomato,9282,409,Net Banking,2,0
T212595,C114092,Ajio,8675,192,UPI,1,0
T212596,C111012,Uber,6478,303,Debit Card,2,0
T212597,C105587,Myntra,6531,116,Debit Card,1,0
T212598,C122621,Ajio,3863,310,Debit Card,3,0
T212599,C114224,Flipkart,2163,380,Net Banking,3,0
T212600,C113268,Myntra,3350,80,Credit Card,1,0
T212601,C120035,Zomato,4694,90,Credit Card,2,0
T212602,C115189,Myntra,4531,437,Debit Card,2,0
T212603,C106534,Flipkart,2913,90,Credit Card,3,0
T212604,C101699,Amazon,580,5,Net Banking,1,0
T212605,C110061,Ajio,5072,458,Net Banking,4,0
T212606,C116334,PVR,647,12,UPI,2,0
T212607,C121330,PVR,9881,125,UPI,1,1
T212608,C101149,PVR,6478,276,Debit Card,2,0
T212609,C100112,PVR,9055,453,Credit Card,1,0
T212610,C113713,Myntra,8165,50,Credit Card,3,0
T212611,C104832,Nykaa,6431,152,Debit Card,2,0
T212612,C108392,Uber,4893,498,Net Banking,2,0
T212613,C101615,Uber,3655,394,Credit Card,2,0
T212614,C103644,Ajio,488,317,Net Banking,1,0
T212615,C117238,Zomato,9812,251,Debit Card,2,1
T212616,C116933,Uber,9246,457,Credit Card,2,0
T212617,C104848,PVR,3670,13,Net Banking,1,0
T212618,C103135,MakeMyTrip,5214,216,Credit Card,1,0
T212619,C102669,Swiggy,7659,317,UPI,1,0
T212620,C108241,Swiggy,4709,403,Debit Card,1,0
T212621,C119235,Zomato,1989,439,Net Banking,3,0
T212622,C111525,PVR,6503,22,Credit Card,1,0
T212623,C117588,Myntra,902,194,UPI,1,0
T212624,C117906,Ajio,9236,372,Debit Card,2,0
T212625,C115864,Zomato,3274,1,Credit Card,2,0
T212626,C114717,MakeMyTrip,9941,451,Debit Card,2,1
T212627,C107534,Swiggy,9206,60,Debit Card,1,0
T212628,C112602,Myntra,9066,52,Net Banking,3,0
T212629,C109014,Swiggy,5633,189,Debit Card,3,0
T212630,C123972,MakeMyTrip,3450,495,Debit Card,3,0
T212631,C111855,Flipkart,9769,377,Net Banking,2,1
T212632,C106807,Ajio,1278,97,UPI,3,0
T212633,C118071,Swiggy,8149,281,Net Banking,2,0
T212634,C123005,Amazon,8057,23,UPI,1,0
T212635,C115948,Myntra,2544,390,UPI,1,0
T212636,C104745,Uber,5806,339,Credit Card,1,0
T212637,C102521,Myntra,2179,371,Credit Card,1,0
T212638,C105380,Swiggy,8978,429,UPI,4,0
T212639,C124240,Nykaa,1697,305,UPI,2,0
T212640,C120095,Zomato,9737,108,UPI,2,1
T212641,C124722,Uber,1258,458,UPI,2,0
T212642,C123475,Zomato,8226,293,Debit Card,3,0
T212643,C101616,Ajio,4479,18,UPI,1,0
T212644,C122464,PVR,5502,306,Debit Card,1,0
T212645,C104703,Amazon,5932,357,Credit Card,3,0
T212646,C124998,Myntra,6219,225,UPI,1,0
T212647,C107290,Zomato,3319,227,UPI,2,0
T212648,C113157,Flipkart,2447,229,Debit Card,1,0
T212649,C120480,PVR,2888,183,UPI,2,0
T212650,C114672,Ajio,4931,260,Debit Card,1,0
T212651,C123189,Ajio,9949,484,Credit Card,1,1
T212652,C103021,Myntra,8790,288,Debit Card,1,0
T212653,C104203,MakeMyTrip,666,271,Credit Card,2,0
T212654,C112054,PVR,3102,176,Debit Card,1,0
T212655,C115057,Swiggy,2991,312,UPI,1,0
T212656,C123066,Uber,6405,85,Net Banking,1,0
T212657,C111408,PVR,3390,469,Credit Card,1,0
T212658,C123990,MakeMyTrip,4198,46,Debit Card,1,0
T212659,C103929,Ajio,8779,126,Credit Card,1,0
T212660,C109885,PVR,7907,26,Debit Card,1,0
T212661,C109185,Uber,1564,395,Net Banking,3,0
T212662,C124116,Swiggy,2707,361,Net Banking,4,0
T212663,C123709,Swiggy,6231,220,Credit Card,2,0
T212664,C112825,MakeMyTrip,3190,344,Credit Card,1,0
T212665,C110182,Uber,9124,15,Net Banking,1,0
T212666,C104548,MakeMyTrip,3354,94,Net Banking,1,0
T212667,C100020,Uber,706,355,UPI,1,0
T212668,C117052,Ajio,1412,350,Debit Card,2,0
T212669,C104255,Swiggy,768,66,Net Banking,2,0
T212670,C120927,Nykaa,9006,475,UPI,2,0
T212671,C109175,Nykaa,5155,265,Net Banking,1,0
T212672,C105547,Uber,593,485,UPI,3,0
T212673,C122466,PVR,995,205,Net Banking,3,0
T212674,C105943,Ajio,2985,31,Net Banking,1,0
T212675,C115712,Amazon,9932,37,Credit Card,2,1
T212676,C107747,Flipkart,1684,378,Debit Card,1,0
T212677,C105770,Myntra,9077,167,Credit Card,3,0
T212678,C104772,Zomato,7198,247,UPI,4,0
T212679,C120103,Swiggy,4253,433,Net Banking,1,0
T212680,C118873,Nykaa,5221,343,UPI,2,0
T212681,C123169,Flipkart,3657,455,Debit Card,2,0
T212682,C108197,Swiggy,7095,319,Net Banking,1,0
T212683,C122175,Swiggy,9877,199,UPI,2,1
T212684,C124931,MakeMyTrip,2997,51,Net Banking,3,0
T212685,C100402,PVR,641,396,Credit Card,2,0
T212686,C121866,PVR,4410,58,Debit Card,3,0
T212687,C104072,Zomato,540,209,Net Banking,2,0
T212688,C112132,Uber,1123,196,Net Banking,4,0
T212689,C108034,Myntra,5868,205,Net Banking,1,0
T212690,C102983,PVR,6717,231,Debit Card,2,0
T212691,C116443,PVR,1271,127,UPI,1,0
T212692,C108165,Nykaa,8826,464,Credit Card,3,0
T212693,C106311,Amazon,1301,201,UPI,2,0
T212694,C108769,PVR,724,168,Credit Card,1,0
T212695,C123588,Flipkart,2884,179,UPI,1,0
T212696,C101901,Ajio,1352,274,Credit Card,1,0
T212697,C117440,MakeMyTrip,2106,473,UPI,1,0
T212698,C101299,Ajio,6729,270,UPI,2,0
T212699,C113735,Myntra,5896,39,Net Banking,1,0
T212700,C105259,Myntra,7199,157,Credit Card,1,0
T212701,C105168,Myntra,9064,310,Net Banking,3,0
T212702,C118081,MakeMyTrip,853,415,Credit Card,2,0
T212703,C100866,Zomato,7817,450,Credit Card,1,0
T212704,C109574,Flipkart,8288,140,Net Banking,2,0
T212705,C117332,Flipkart,5969,325,Credit Card,2,0
T212706,C116449,Myntra,219,300,Credit Card,1,0
T212707,C101307,Swiggy,4446,413,Credit Card,3,0
T212708,C104562,PVR,8219,263,Net Banking,3,0
T212709,C101719,Myntra,8756,307,Credit Card,1,0
T212710,C115795,PVR,6561,202,Credit Card,2,0
T212711,C110250,Nykaa,6590,271,Credit Card,1,0
T212712,C124746,MakeMyTrip,7068,64,UPI,3,0
T212713,C108955,PVR,6024,417,Net Banking,1,0
T212714,C116559,Swiggy,4181,476,Debit Card,1,0
T212715,C118105,Nykaa,8479,156,Credit Card,1,0
T212716,C102744,Ajio,6444,68,Credit Card,4,0
T212717,C120109,Nykaa,7540,243,Net Banking,1,0
T212718,C109189,MakeMyTrip,1294,331,Credit Card,1,0
T212719,C118263,Amazon,2403,183,Debit Card,1,0
T212720,C104089,Uber,3266,246,Credit Card,2,0
T212721,C119637,Uber,3562,219,Net Banking,2,0
T212722,C112929,Ajio,6170,373,Credit Card,1,0
T212723,C111305,Amazon,1966,7,Credit Card,2,0
T212724,C123287,MakeMyTrip,6748,439,Credit Card,1,0
T212725,C102291,Zomato,6575,54,UPI,2,0
T212726,C110853,Swiggy,5897,230,Credit Card,4,0
T212727,C102696,Swiggy,4068,243,Debit Card,3,0
T212728,C100032,Swiggy,180,88,Net Banking,2,0
T212729,C118808,MakeMyTrip,2168,62,Credit Card,3,0
T212730,C110563,Myntra,8418,430,Credit Card,3,0
T212731,C116831,Ajio,9288,250,Debit Card,3,0
T212732,C111454,Amazon,9154,362,UPI,2,0
T212733,C118823,Amazon,9112,24,Debit Card,2,0
T212734,C110599,Zomato,144,184,Credit Card,2,0
T212735,C113448,Ajio,2244,246,Credit Card,2,0
T212736,C105177,Flipkart,2887,461,Debit Card,3,0
T212737,C115152,PVR,5115,199,Net Banking,1,0
T212738,C121803,Zomato,4572,12,Debit Card,2,0
T212739,C109871,MakeMyTrip,803,467,Net Banking,2,0
T212740,C104673,Flipkart,306,480,UPI,2,0
T212741,C103182,Zomato,8708,471,UPI,1,0
T212742,C123717,Zomato,7400,211,Net Banking,2,0
T212743,C110922,Myntra,8737,160,Net Banking,1,0
T212744,C105476,Uber,8765,403,Net Banking,3,0
T212745,C123919,Nykaa,3558,116,Net Banking,2,0
T212746,C123906,PVR,4931,482,Net Banking,4,0
T212747,C103054,PVR,6424,44,Net Banking,1,0
T212748,C123267,Amazon,2765,490,Debit Card,2,0
T212749,C109716,Nykaa,9080,471,Net Banking,2,0
T212750,C120889,Nykaa,6040,412,Net Banking,1,0
T212751,C105579,Myntra,2557,213,Debit Card,2,0
T212752,C102511,Nykaa,8446,280,Debit Card,1,0
T212753,C101950,Amazon,2119,276,Net Banking,2,0
T212754,C110903,MakeMyTrip,6276,480,Debit Card,3,0
T212755,C119895,MakeMyTrip,3384,142,UPI,3,0
T212756,C119865,Amazon,4536,374,Credit Card,1,0
T212757,C107481,MakeMyTrip,9884,97,Debit Card,1,1
T212758,C102074,Amazon,4211,124,Credit Card,3,0
T212759,C118469,Swiggy,5000,131,Debit Card,1,0
T212760,C123598,Swiggy,2540,176,Net Banking,1,0
T212761,C109712,MakeMyTrip,1280,98,UPI,2,0
T212762,C121743,Amazon,2039,271,Net Banking,2,0
T212763,C110106,Amazon,3051,100,UPI,2,0
T212764,C120186,Nykaa,5937,282,Net Banking,1,0
T212765,C114868,Flipkart,530,201,Debit Card,1,0
T212766,C100590,Myntra,3401,78,Net Banking,3,0
T212767,C111251,Zomato,9101,128,Debit Card,2,0
T212768,C112056,Myntra,9834,393,Net Banking,3,1
T212769,C120163,Amazon,5791,33,Debit Card,2,0
T212770,C119029,Amazon,1325,220,Net Banking,2,0
T212771,C113433,Nykaa,1953,59,Credit Card,2,0
T212772,C113994,Uber,5595,361,UPI,3,0
T212773,C105810,Myntra,6972,259,Net Banking,1,0
T212774,C104058,Nykaa,3258,151,UPI,2,0
T212775,C105655,Swiggy,5080,262,Credit Card,2,0
T212776,C112137,Zomato,2635,462,Net Banking,3,0
T212777,C121269,Ajio,7505,72,Credit Card,1,0
T212778,C117178,Zomato,2439,471,Debit Card,1,0
T212779,C101340,Myntra,803,431,Credit Card,1,0
T212780,C113120,Ajio,8809,171,Debit Card,1,0
T212781,C121824,Zomato,8626,351,Net Banking,2,0
T212782,C124717,Myntra,1147,116,Debit Card,2,0
T212783,C113039,PVR,4813,49,UPI,2,0
T212784,C110729,MakeMyTrip,2384,145,Net Banking,2,0
T212785,C115452,Zomato,9242,103,Credit Card,3,0
T212786,C102067,Nykaa,2220,202,Debit Card,2,0
T212787,C121676,Flipkart,553,268,Debit Card,1,0
T212788,C124230,Zomato,9905,150,UPI,2,1
T212789,C121843,Flipkart,7156,139,Debit Card,1,0
T212790,C121661,Flipkart,2971,278,Debit Card,2,0
T212791,C118367,Ajio,9855,345,Net Banking,2,1
T212792,C111877,MakeMyTrip,8864,4,Debit Card,1,0
T212793,C104965,Uber,6309,226,Debit Card,1,0
T212794,C104443,Ajio,3073,338,Debit Card,4,0
T212795,C109238,PVR,6671,123,Credit Card,1,0
T212796,C115254,Swiggy,8859,271,Debit Card,2,0
T212797,C122311,Zomato,2255,427,UPI,2,0
T212798,C100554,Flipkart,2132,249,Net Banking,2,0
T212799,C111227,Flipkart,2349,231,Net Banking,3,0
T212800,C122100,Swiggy,8100,297,Credit Card,1,0
T212801,C100565,Myntra,1734,98,Credit Card,2,0
T212802,C115912,Swiggy,9908,121,UPI,3,1
T212803,C107862,Ajio,9797,406,UPI,1,1
T212804,C115197,Ajio,456,324,Credit Card,1,0
T212805,C113740,PVR,1372,171,Debit Card,4,0
T212806,C121458,Uber,795,434,UPI,2,0
T212807,C120909,MakeMyTrip,6899,457,UPI,2,0
T212808,C105041,Zomato,4520,432,Net Banking,3,0
T212809,C120694,Uber,216,360,Credit Card,3,0
T212810,C100325,Amazon,3632,310,Debit Card,1,0
T212811,C111154,Swiggy,9843,7,UPI,2,1
T212812,C118499,MakeMyTrip,9643,444,Debit Card,2,1
T212813,C124112,Ajio,4009,23,Credit Card,2,0
T212814,C113334,Flipkart,8399,297,UPI,3,0
T212815,C121380,MakeMyTrip,2736,61,Debit Card,3,0
T212816,C111711,Flipkart,6922,139,Credit Card,2,0
T212817,C106432,Swiggy,5271,370,UPI,2,0
T212818,C106731,Ajio,3119,194,UPI,2,0
T212819,C107395,Nykaa,3473,170,Net Banking,2,0
T212820,C116954,MakeMyTrip,1850,143,Credit Card,2,0
T212821,C115923,Uber,4715,226,Net Banking,1,0
T212822,C110844,PVR,9217,100,Net Banking,1,0
T212823,C112806,Ajio,2863,333,Debit Card,2,0
T212824,C123087,Flipkart,5077,403,Net Banking,2,0
T212825,C122133,Flipkart,4931,491,UPI,3,0
T212826,C116121,Myntra,1300,79,Debit Card,3,0
T212827,C121437,Zomato,9532,241,Net Banking,1,1
T212828,C112051,Zomato,9029,46,UPI,2,0
T212829,C100238,Zomato,1048,233,Net Banking,2,0
T212830,C107716,Myntra,817,106,Credit Card,1,0
T212831,C111725,Uber,1347,225,Net Banking,2,0
T212832,C100993,Zomato,5616,273,Credit Card,2,0
T212833,C102038,Uber,3247,66,UPI,3,0
T212834,C105416,Uber,196,6,Debit Card,2,0
T212835,C110070,Zomato,652,330,Net Banking,1,0
T212836,C124038,Nykaa,7692,150,UPI,1,0
T212837,C118151,PVR,3981,241,Net Banking,2,0
T212838,C102948,MakeMyTrip,9059,363,Debit Card,2,0
T212839,C120128,Myntra,968,19,Net Banking,2,0
T212840,C118863,Swiggy,6759,425,Net Banking,3,0
T212841,C103070,PVR,2960,31,UPI,3,0
T212842,C124491,Myntra,1941,260,Credit Card,2,0
T212843,C106601,Uber,1651,190,Net Banking,3,0
T212844,C105897,Flipkart,2652,142,Debit Card,4,0
T212845,C101468,Amazon,9314,53,Debit Card,2,0
T212846,C107434,MakeMyTrip,5536,224,Credit Card,1,0
T212847,C113625,Swiggy,2559,115,Credit Card,2,0
T212848,C121714,Swiggy,5864,217,Debit Card,3,0
T212849,C118098,Ajio,171,294,Net Banking,2,0
T212850,C106908,Flipkart,4955,122,UPI,2,0
T212851,C124538,Myntra,7433,381,Credit Card,1,0
T212852,C120996,Flipkart,2766,251,Debit Card,2,0
T212853,C104591,Ajio,4320,444,Debit Card,1,0
T212854,C122892,MakeMyTrip,1998,389,Credit Card,2,0
T212855,C104668,PVR,6774,9,UPI,3,0
T212856,C104748,Flipkart,8396,132,UPI,1,0
T212857,C104396,Zomato,7715,116,UPI,3,0
T212858,C123318,Ajio,1740,333,Credit Card,1,0
T212859,C115631,Swiggy,3396,115,Net Banking,3,0
T212860,C122520,Amazon,1977,438,UPI,1,0
T212861,C122409,Amazon,8352,248,UPI,1,0
T212862,C114197,Zomato,2692,255,Net Banking,1,0
T212863,C104703,Zomato,1005,362,UPI,3,0
T212864,C117452,Zomato,4403,441,Debit Card,3,0
T212865,C112418,Myntra,3468,8,Credit Card,2,0
T212866,C113417,Swiggy,4322,474,Credit Card,2,0
T212867,C100420,MakeMyTrip,1236,249,Debit Card,1,0
T212868,C114599,PVR,9196,14,UPI,2,0
T212869,C117408,PVR,1921,28,Net Banking,2,0
T212870,C117874,PVR,2610,220,Net Banking,2,0
T212871,C124135,MakeMyTrip,5001,465,Credit Card,3,0
T212872,C112246,Zomato,2214,175,Credit Card,2,0
T212873,C120416,Ajio,1717,492,Debit Card,2,0
T212874,C124605,Nykaa,9756,343,Net Banking,3,1
T212875,C104715,Swiggy,9219,480,Net Banking,1,0
T212876,C104478,Amazon,327,245,Debit Card,1,0
T212877,C114244,Flipkart,6491,53,Credit Card,2,0
T212878,C106171,Swiggy,7315,78,Debit Card,1,0
T212879,C108792,Myntra,155,330,Net Banking,2,0
T212880,C108800,Myntra,1811,483,Credit Card,3,0
T212881,C113494,Ajio,7896,67,Credit Card,2,0
T212882,C110557,Amazon,9449,322,Net Banking,1,0
T212883,C110254,Nykaa,8228,367,Credit Card,2,0
T212884,C112384,PVR,8217,82,Net Banking,1,0
T212885,C121186,PVR,7154,389,Net Banking,1,0
T212886,C108063,Zomato,3232,95,UPI,1,0
T212887,C110895,Zomato,6193,393,UPI,2,0
T212888,C119370,Ajio,8863,453,Credit Card,3,0
T212889,C108046,Uber,5075,272,Credit Card,1,0
T212890,C121375,Swiggy,9277,280,Credit Card,2,0
T212891,C110841,Flipkart,2228,115,UPI,3,0
T212892,C106036,Nykaa,4151,459,Net Banking,4,0
T212893,C109722,Zomato,1289,442,UPI,1,0
T212894,C101631,PVR,1101,144,Debit Card,2,0
T212895,C121063,Zomato,9386,32,Debit Card,2,0
T212896,C115402,MakeMyTrip,6271,309,Debit Card,3,0
T212897,C120614,Myntra,8647,418,Credit Card,2,0
T212898,C120153,Nykaa,9702,389,Debit Card,3,1
T212899,C123670,Uber,901,376,UPI,1,0
T212900,C114555,Swiggy,936,439,Debit Card,3,0
T212901,C111497,MakeMyTrip,8363,492,Debit Card,2,0
T212902,C103474,Ajio,6936,245,UPI,1,0
T212903,C107706,Swiggy,7210,484,Net Banking,3,0
T212904,C101891,Amazon,1073,47,Credit Card,2,0
T212905,C119053,Myntra,882,383,UPI,2,0
T212906,C119614,Ajio,8618,22,Debit Card,2,0
T212907,C109729,Zomato,7724,205,UPI,2,0
T212908,C104072,Flipkart,1624,215,Credit Card,2,0
T212909,C108545,Zomato,6213,465,Credit Card,3,0
T212910,C113114,PVR,4546,163,UPI,1,0
T212911,C121232,PVR,8840,50,Debit Card,1,0
T212912,C123881,Zomato,1799,431,Net Banking,3,0
T212913,C113623,PVR,7969,241,Net Banking,1,0
T212914,C102756,PVR,962,215,Credit Card,2,0
T212915,C108306,Amazon,887,395,Credit Card,1,0
T212916,C118966,Amazon,9463,348,Credit Card,1,0
T212917,C114374,Zomato,2769,274,Debit Card,1,0
T212918,C103656,PVR,5486,19,Credit Card,2,0
T212919,C115202,Uber,6533,314,Credit Card,2,0
T212920,C122399,Nykaa,4809,465,Net Banking,1,0
T212921,C119317,Flipkart,4942,22,Net Banking,1,0
T212922,C112908,MakeMyTrip,9805,135,Net Banking,1,1
T212923,C112396,Zomato,2643,208,UPI,3,0
T212924,C123745,Ajio,7315,283,Credit Card,2,0
T212925,C107364,MakeMyTrip,5623,2,Net Banking,2,0
T212926,C116653,Nykaa,1227,148,UPI,3,0
T212927,C110322,Amazon,6638,476,UPI,3,0
