Customer_ID,Age,City,State,Income_Bracket,Registration_Year,total_transactions,total_spent,average_purchase,total_sessions,total_pages_visited,total_earned_points,total_redeemed_points
C109584,37,Hyderabad,Maharashtra,High,2025,1.0,751.0,751.0,1.0,22.0,967.0,423.0
C109585,55,Hyderabad,West Bengal,High,2025,1.0,1979.0,1979.0,0.0,0.0,0.0,0.0
C109586,41,Pune,Rajasthan,Medium,2023,0.0,0.0,0.0,1.0,18.0,658.0,412.0
C109587,33,Chennai,Delhi,Low,2024,1.0,3893.0,3893.0,1.0,11.0,654.0,263.0
C109588,47,Jaipur,Gujarat,Low,2025,3.0,16859.0,5619.666666666667,0.0,0.0,0.0,0.0
C109589,51,Ahmedabad,Rajasthan,Medium,2025,1.0,2443.0,2443.0,1.0,18.0,1182.0,112.0
C109590,18,Nagpur,West Bengal,Low,2025,2.0,3284.0,1642.0,1.0,2.0,0.0,0.0
C109591,41,Pune,Rajasthan,Medium,2022,1.0,1367.0,1367.0,2.0,36.0,1994.0,734.0
C109592,41,Chennai,Karnataka,Low,2025,0.0,0.0,0.0,0.0,0.0,575.0,516.0
C109593,26,Delhi,Karnataka,High,2022,2.0,14504.0,7252.0,3.0,52.0,54.0,493.0
C109594,39,Chennai,Tamil Nadu,Medium,2024,1.0,5105.0,5105.0,0.0,0.0,2207.0,798.0
C109595,29,Jaipur,West Bengal,Low,2025,0.0,0.0,0.0,0.0,0.0,2197.0,657.0
C109596,34,Chennai,Telangana,Low,2025,3.0,4270.0,1423.3333333333333,0.0,0.0,868.0,414.0
C109597,42,Ahmedabad,Maharashtra,Medium,2024,4.0,12280.0,3070.0,0.0,0.0,950.0,985.0
C109598,45,Chennai,Telangana,Low,2023,2.0,9004.0,4502.0,0.0,0.0,941.0,417.0
C109599,32,Chennai,Maharashtra,Low,2025,2.0,13096.0,6548.0,1.0,11.0,445.0,487.0
C109600,47,Kolkata,Tamil Nadu,Low,2025,1.0,2787.0,2787.0,2.0,26.0,0.0,0.0
C109601,44,Nagpur,Tamil Nadu,Medium,2022,0.0,0.0,0.0,2.0,30.0,1714.0,748.0
C109602,39,Bengaluru,Karnataka,High,2024,2.0,8754.0,4377.0,3.0,36.0,773.0,220.0
C109603,27,Ahmedabad,Gujarat,Low,2025,1.0,9836.0,9836.0,1.0,24.0,0.0,0.0
C109604,48,Bengaluru,Gujarat,Medium,2024,1.0,4305.0,4305.0,0.0,0.0,1324.0,597.0
C109605,44,Kolkata,Karnataka,Medium,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C109606,29,Pune,Rajasthan,Low,2025,1.0,1932.0,1932.0,2.0,11.0,471.0,342.0
C109607,48,Jaipur,West Bengal,Medium,2024,0.0,0.0,0.0,1.0,17.0,0.0,0.0
C109608,49,Nagpur,Karnataka,Low,2025,3.0,24656.0,8218.666666666666,1.0,22.0,0.0,0.0
C109609,49,Jaipur,West Bengal,Medium,2022,0.0,0.0,0.0,2.0,33.0,1211.0,750.0
C109610,58,Kolkata,Maharashtra,High,2023,1.0,5291.0,5291.0,1.0,17.0,629.0,314.0
C109611,52,Ahmedabad,West Bengal,High,2022,1.0,7960.0,7960.0,2.0,45.0,849.0,368.0
C109612,38,Mumbai,Gujarat,High,2023,2.0,3978.0,1989.0,0.0,0.0,63.0,413.0
C109613,27,Nagpur,Telangana,High,2024,4.0,26659.0,6664.75,1.0,3.0,1808.0,807.0
C109614,33,Nagpur,Gujarat,High,2024,1.0,7580.0,7580.0,0.0,0.0,520.0,458.0
C109615,24,Kolkata,Telangana,High,2023,1.0,1842.0,1842.0,1.0,20.0,0.0,0.0
C109616,21,Pune,Karnataka,High,2024,1.0,8533.0,8533.0,1.0,10.0,331.0,214.0
C109617,44,Delhi,Tamil Nadu,Low,2022,0.0,0.0,0.0,3.0,42.0,910.0,264.0
C109618,42,Chennai,Telangana,Low,2025,2.0,17033.0,8516.5,0.0,0.0,777.0,437.0
C109619,48,Hyderabad,Tamil Nadu,Low,2023,2.0,9329.0,4664.5,0.0,0.0,727.0,158.0
C109620,28,Hyderabad,Karnataka,Medium,2025,1.0,7629.0,7629.0,0.0,0.0,0.0,0.0
C109621,37,Jaipur,Maharashtra,Medium,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C109622,53,Chennai,West Bengal,High,2024,2.0,13159.0,6579.5,0.0,0.0,0.0,0.0
C109623,34,Delhi,Delhi,High,2024,0.0,0.0,0.0,0.0,0.0,587.0,358.0
C109624,28,Mumbai,Telangana,Medium,2024,1.0,9801.0,9801.0,2.0,16.0,529.0,155.0
C109625,47,Jaipur,West Bengal,High,2025,1.0,4486.0,4486.0,0.0,0.0,0.0,0.0
C109626,52,Nagpur,West Bengal,Medium,2023,2.0,7782.0,3891.0,0.0,0.0,836.0,92.0
C109627,58,Bengaluru,Karnataka,High,2022,1.0,6309.0,6309.0,0.0,0.0,650.0,221.0
C109628,55,Hyderabad,Karnataka,High,2022,2.0,3818.0,1909.0,0.0,0.0,0.0,0.0
C109629,39,Jaipur,West Bengal,High,2024,0.0,0.0,0.0,1.0,17.0,0.0,0.0
C109630,44,Hyderabad,Telangana,Medium,2025,0.0,0.0,0.0,1.0,20.0,679.0,423.0
C109631,54,Kolkata,Delhi,High,2023,1.0,1095.0,1095.0,2.0,29.0,643.0,484.0
C109632,52,Mumbai,Gujarat,Medium,2023,3.0,10626.0,3542.0,0.0,0.0,957.0,467.0
C109633,21,Mumbai,Maharashtra,High,2025,0.0,0.0,0.0,1.0,1.0,627.0,321.0
C109634,33,Bengaluru,Telangana,Low,2025,2.0,9960.0,4980.0,1.0,23.0,128.0,282.0
C109635,33,Ahmedabad,Rajasthan,Low,2023,1.0,5189.0,5189.0,0.0,0.0,781.0,495.0
C109636,38,Mumbai,West Bengal,Medium,2024,0.0,0.0,0.0,1.0,19.0,591.0,206.0
C109637,43,Nagpur,Maharashtra,Low,2025,1.0,3586.0,3586.0,1.0,2.0,929.0,457.0
C109638,53,Kolkata,Rajasthan,Low,2022,1.0,6696.0,6696.0,2.0,26.0,0.0,0.0
C109639,36,Pune,Rajasthan,High,2025,0.0,0.0,0.0,0.0,0.0,978.0,463.0
C109640,34,Jaipur,Karnataka,High,2023,1.0,5329.0,5329.0,1.0,7.0,1700.0,619.0
C109641,43,Nagpur,West Bengal,High,2022,3.0,6268.0,2089.3333333333335,2.0,10.0,0.0,0.0
C109642,39,Chennai,West Bengal,Medium,2023,0.0,0.0,0.0,0.0,0.0,615.0,289.0
C109643,45,Pune,Telangana,High,2023,0.0,0.0,0.0,1.0,15.0,1026.0,96.0
C109644,18,Nagpur,Maharashtra,High,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C109645,53,Chennai,Tamil Nadu,Medium,2025,0.0,0.0,0.0,2.0,5.0,0.0,0.0
C109646,54,Hyderabad,Tamil Nadu,High,2023,1.0,8367.0,8367.0,0.0,0.0,1384.0,1377.0
C109647,19,Hyderabad,Tamil Nadu,Low,2022,3.0,23233.0,7744.333333333333,1.0,24.0,571.0,162.0
C109648,34,Hyderabad,West Bengal,High,2023,2.0,9833.0,4916.5,0.0,0.0,1448.0,588.0
C109649,57,Bengaluru,Gujarat,Medium,2022,1.0,8791.0,8791.0,1.0,4.0,0.0,0.0
C109650,55,Kolkata,Maharashtra,Medium,2024,0.0,0.0,0.0,1.0,14.0,1007.0,439.0
C109651,38,Jaipur,Tamil Nadu,Low,2023,2.0,5363.0,2681.5,2.0,26.0,898.0,34.0
C109652,26,Bengaluru,Karnataka,High,2023,1.0,3706.0,3706.0,2.0,40.0,870.0,241.0
C109653,30,Mumbai,West Bengal,Low,2022,1.0,3433.0,3433.0,1.0,11.0,801.0,146.0
C109654,28,Mumbai,Gujarat,High,2022,3.0,24038.0,8012.666666666667,1.0,7.0,1005.0,1082.0
C109655,33,Mumbai,Gujarat,Medium,2022,0.0,0.0,0.0,0.0,0.0,1373.0,929.0
C109656,33,Kolkata,Maharashtra,Medium,2022,0.0,0.0,0.0,1.0,19.0,705.0,464.0
C109657,19,Bengaluru,Gujarat,Low,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C109658,59,Bengaluru,Karnataka,Medium,2025,3.0,12031.0,4010.3333333333335,1.0,19.0,0.0,0.0
C109659,25,Pune,Delhi,Medium,2025,0.0,0.0,0.0,1.0,22.0,1670.0,1207.0
C109660,59,Bengaluru,Maharashtra,High,2024,2.0,11721.0,5860.5,1.0,23.0,1260.0,651.0
C109661,30,Chennai,Tamil Nadu,Low,2023,1.0,8605.0,8605.0,0.0,0.0,140.0,189.0
C109662,34,Mumbai,Rajasthan,Low,2025,2.0,17266.0,8633.0,1.0,3.0,1096.0,714.0
C109663,56,Bengaluru,Tamil Nadu,High,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C109664,41,Kolkata,West Bengal,High,2023,1.0,6532.0,6532.0,1.0,2.0,977.0,345.0
C109665,20,Jaipur,Delhi,Low,2025,0.0,0.0,0.0,0.0,0.0,406.0,254.0
C109666,47,Mumbai,West Bengal,Medium,2023,1.0,806.0,806.0,1.0,6.0,0.0,0.0
C109667,30,Ahmedabad,Rajasthan,Low,2024,2.0,15766.0,7883.0,0.0,0.0,0.0,0.0
C109668,36,Chennai,Telangana,High,2022,1.0,4864.0,4864.0,3.0,43.0,187.0,62.0
C109669,24,Ahmedabad,Delhi,Low,2024,0.0,0.0,0.0,0.0,0.0,1005.0,364.0
C109670,26,Mumbai,Tamil Nadu,Medium,2023,0.0,0.0,0.0,3.0,52.0,1593.0,890.0
C109671,36,Pune,Rajasthan,Low,2023,1.0,6243.0,6243.0,1.0,2.0,164.0,149.0
C109672,57,Kolkata,Tamil Nadu,Low,2025,3.0,10536.0,3512.0,1.0,20.0,852.0,140.0
C109673,39,Jaipur,Telangana,Medium,2025,2.0,16141.0,8070.5,3.0,29.0,0.0,0.0
C109674,35,Jaipur,Gujarat,Medium,2022,1.0,4194.0,4194.0,0.0,0.0,185.0,71.0
C109675,40,Mumbai,Delhi,Medium,2022,2.0,8066.0,4033.0,2.0,34.0,0.0,0.0
C109676,19,Bengaluru,Karnataka,Medium,2025,0.0,0.0,0.0,2.0,27.0,0.0,0.0
C109677,28,Pune,Delhi,High,2025,0.0,0.0,0.0,1.0,24.0,0.0,0.0
C109678,48,Kolkata,Karnataka,Low,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C109679,50,Mumbai,Tamil Nadu,Low,2023,0.0,0.0,0.0,1.0,6.0,874.0,30.0
C109680,31,Bengaluru,Tamil Nadu,Low,2024,2.0,5591.0,2795.5,0.0,0.0,0.0,0.0
C109681,33,Mumbai,Delhi,Low,2023,1.0,5607.0,5607.0,1.0,20.0,0.0,0.0
C109682,28,Pune,Tamil Nadu,Low,2022,1.0,4661.0,4661.0,0.0,0.0,1565.0,549.0
C109683,50,Kolkata,West Bengal,High,2022,2.0,7844.0,3922.0,1.0,10.0,0.0,0.0
C109684,24,Chennai,Gujarat,High,2023,0.0,0.0,0.0,0.0,0.0,103.0,279.0
C109685,48,Mumbai,West Bengal,Low,2022,1.0,2800.0,2800.0,0.0,0.0,358.0,90.0
C109686,31,Bengaluru,Rajasthan,Low,2023,1.0,6866.0,6866.0,3.0,32.0,907.0,207.0
C109687,45,Delhi,Gujarat,Low,2025,1.0,212.0,212.0,1.0,20.0,979.0,477.0
C109688,33,Delhi,Gujarat,High,2025,2.0,17109.0,8554.5,0.0,0.0,29.0,10.0
C109689,36,Delhi,West Bengal,Low,2022,0.0,0.0,0.0,0.0,0.0,629.0,11.0
C109690,34,Bengaluru,Rajasthan,Medium,2022,1.0,7885.0,7885.0,1.0,24.0,63.0,77.0
C109691,43,Pune,Telangana,High,2024,1.0,9237.0,9237.0,0.0,0.0,0.0,0.0
C109692,23,Pune,Maharashtra,Medium,2022,1.0,1486.0,1486.0,0.0,0.0,0.0,0.0
C109693,26,Kolkata,Karnataka,Medium,2023,0.0,0.0,0.0,2.0,23.0,0.0,0.0
C109694,34,Hyderabad,Tamil Nadu,Medium,2023,4.0,22963.0,5740.75,0.0,0.0,513.0,292.0
C109695,48,Delhi,Gujarat,High,2023,1.0,9246.0,9246.0,1.0,16.0,1481.0,784.0
C109696,29,Jaipur,Gujarat,Medium,2024,1.0,1058.0,1058.0,3.0,56.0,0.0,0.0
C109697,40,Hyderabad,Karnataka,Low,2025,0.0,0.0,0.0,0.0,0.0,490.0,14.0
C109698,22,Nagpur,Gujarat,Low,2023,0.0,0.0,0.0,3.0,48.0,1594.0,858.0
C109699,53,Delhi,Delhi,Medium,2024,0.0,0.0,0.0,0.0,0.0,900.0,354.0
C109700,53,Jaipur,Telangana,High,2024,0.0,0.0,0.0,3.0,49.0,2660.0,517.0
C109701,20,Pune,Karnataka,Low,2022,1.0,4323.0,4323.0,0.0,0.0,843.0,432.0
C109702,41,Jaipur,Tamil Nadu,High,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C109703,34,Hyderabad,Maharashtra,Low,2025,1.0,5149.0,5149.0,0.0,0.0,94.0,132.0
C109704,56,Chennai,West Bengal,High,2024,2.0,11397.0,5698.5,1.0,1.0,432.0,184.0
C109705,43,Mumbai,Telangana,Low,2023,1.0,780.0,780.0,0.0,0.0,1694.0,383.0
C109706,21,Ahmedabad,Gujarat,Medium,2024,0.0,0.0,0.0,1.0,2.0,11.0,284.0
C109707,29,Delhi,Delhi,Medium,2022,1.0,7632.0,7632.0,0.0,0.0,0.0,0.0
C109708,18,Pune,Tamil Nadu,Medium,2024,2.0,12648.0,6324.0,1.0,22.0,416.0,332.0
C109709,38,Kolkata,Telangana,High,2023,0.0,0.0,0.0,1.0,21.0,0.0,0.0
C109710,36,Delhi,Gujarat,Medium,2024,2.0,8911.0,4455.5,0.0,0.0,466.0,868.0
C109711,38,Bengaluru,Rajasthan,High,2025,0.0,0.0,0.0,1.0,6.0,527.0,119.0
C109712,35,Hyderabad,Tamil Nadu,Low,2025,2.0,2208.0,1104.0,0.0,0.0,295.0,342.0
C109713,20,Pune,Delhi,Low,2025,0.0,0.0,0.0,4.0,70.0,297.0,454.0
C109714,49,Jaipur,Delhi,High,2022,1.0,5659.0,5659.0,2.0,28.0,666.0,398.0
C109715,27,Kolkata,Maharashtra,Medium,2025,2.0,13350.0,6675.0,0.0,0.0,1493.0,527.0
C109716,57,Mumbai,Gujarat,High,2024,2.0,12041.0,6020.5,0.0,0.0,126.0,133.0
C109717,32,Pune,Gujarat,High,2023,1.0,3554.0,3554.0,0.0,0.0,603.0,322.0
C109718,22,Mumbai,Telangana,High,2025,1.0,2543.0,2543.0,0.0,0.0,433.0,820.0
C109719,21,Delhi,Maharashtra,Low,2023,1.0,6633.0,6633.0,1.0,15.0,0.0,0.0
C109720,45,Delhi,Maharashtra,Low,2022,2.0,9476.0,4738.0,0.0,0.0,0.0,0.0
C109721,21,Ahmedabad,Gujarat,Low,2022,1.0,3234.0,3234.0,0.0,0.0,0.0,0.0
C109722,32,Hyderabad,Maharashtra,Medium,2022,1.0,1289.0,1289.0,0.0,0.0,773.0,384.0
C109723,34,Jaipur,West Bengal,Low,2022,1.0,4378.0,4378.0,0.0,0.0,0.0,0.0
C109724,20,Delhi,Gujarat,Low,2025,1.0,8032.0,8032.0,1.0,3.0,2038.0,995.0
C109725,27,Chennai,Karnataka,High,2024,0.0,0.0,0.0,1.0,7.0,0.0,0.0
C109726,59,Bengaluru,Delhi,Medium,2022,2.0,13044.0,6522.0,1.0,11.0,984.0,235.0
C109727,40,Ahmedabad,Maharashtra,High,2023,1.0,2617.0,2617.0,3.0,47.0,621.0,40.0
C109728,35,Pune,Karnataka,High,2022,0.0,0.0,0.0,4.0,51.0,0.0,0.0
C109729,18,Bengaluru,Karnataka,High,2025,2.0,16590.0,8295.0,1.0,4.0,0.0,0.0
C109730,52,Kolkata,Karnataka,High,2024,2.0,7519.0,3759.5,1.0,7.0,487.0,306.0
C109731,48,Jaipur,Maharashtra,Low,2024,1.0,3458.0,3458.0,2.0,37.0,0.0,0.0
C109732,18,Pune,Karnataka,Medium,2025,0.0,0.0,0.0,2.0,25.0,930.0,433.0
C109733,20,Ahmedabad,Maharashtra,Low,2024,0.0,0.0,0.0,0.0,0.0,48.0,76.0
C109734,20,Mumbai,Telangana,High,2025,0.0,0.0,0.0,1.0,23.0,267.0,148.0
C109735,54,Bengaluru,Delhi,Low,2025,1.0,3932.0,3932.0,1.0,22.0,827.0,342.0
C109736,36,Bengaluru,Tamil Nadu,Medium,2024,1.0,583.0,583.0,0.0,0.0,0.0,0.0
C109737,46,Ahmedabad,Maharashtra,Low,2025,1.0,7325.0,7325.0,0.0,0.0,0.0,0.0
C109738,42,Mumbai,Delhi,Low,2023,0.0,0.0,0.0,0.0,0.0,655.0,298.0
C109739,50,Kolkata,Maharashtra,Medium,2025,0.0,0.0,0.0,0.0,0.0,1105.0,40.0
C109740,53,Delhi,West Bengal,High,2022,0.0,0.0,0.0,1.0,10.0,1326.0,1043.0
C109741,46,Jaipur,Telangana,High,2022,0.0,0.0,0.0,2.0,26.0,388.0,221.0
C109742,43,Hyderabad,Gujarat,High,2022,1.0,4901.0,4901.0,0.0,0.0,863.0,348.0
C109743,21,Ahmedabad,Delhi,Medium,2022,1.0,8617.0,8617.0,0.0,0.0,907.0,345.0
C109744,31,Hyderabad,Delhi,Low,2025,1.0,3737.0,3737.0,1.0,1.0,0.0,0.0
C109745,44,Pune,Karnataka,High,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C109746,50,Jaipur,Gujarat,Medium,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C109747,39,Nagpur,Maharashtra,Medium,2022,1.0,1855.0,1855.0,1.0,22.0,1768.0,824.0
C109748,20,Kolkata,Maharashtra,Medium,2022,1.0,6628.0,6628.0,2.0,29.0,0.0,0.0
C109749,40,Bengaluru,Tamil Nadu,High,2022,1.0,1496.0,1496.0,1.0,20.0,0.0,0.0
C109750,38,Kolkata,Karnataka,Medium,2024,0.0,0.0,0.0,2.0,19.0,0.0,0.0
C109751,58,Hyderabad,Gujarat,High,2024,0.0,0.0,0.0,2.0,13.0,0.0,0.0
C109752,40,Nagpur,Karnataka,Low,2023,0.0,0.0,0.0,1.0,22.0,837.0,471.0
C109753,21,Jaipur,Tamil Nadu,Medium,2025,2.0,15169.0,7584.5,1.0,4.0,1160.0,474.0
C109754,38,Mumbai,Karnataka,Medium,2024,2.0,11709.0,5854.5,1.0,22.0,0.0,0.0
C109755,54,Bengaluru,Karnataka,High,2025,2.0,7706.0,3853.0,0.0,0.0,1438.0,559.0
C109756,48,Chennai,Telangana,High,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C109757,38,Hyderabad,West Bengal,High,2023,0.0,0.0,0.0,0.0,0.0,364.0,375.0
C109758,43,Pune,Delhi,Low,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C109759,58,Jaipur,Gujarat,High,2025,2.0,7569.0,3784.5,3.0,55.0,0.0,0.0
C109760,52,Jaipur,Tamil Nadu,Medium,2022,1.0,1871.0,1871.0,2.0,23.0,780.0,480.0
C109761,55,Delhi,Rajasthan,Low,2025,0.0,0.0,0.0,2.0,32.0,941.0,486.0
C109762,41,Bengaluru,Telangana,High,2024,1.0,920.0,920.0,1.0,12.0,1960.0,832.0
C109763,28,Bengaluru,West Bengal,High,2024,1.0,6457.0,6457.0,1.0,1.0,1250.0,457.0
C109764,58,Nagpur,Telangana,Medium,2022,0.0,0.0,0.0,1.0,23.0,0.0,0.0
C109765,46,Ahmedabad,Rajasthan,Medium,2022,2.0,14246.0,7123.0,2.0,26.0,0.0,0.0
C109766,20,Chennai,Telangana,High,2024,2.0,3803.0,1901.5,2.0,36.0,0.0,0.0
C109767,18,Mumbai,Karnataka,Low,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C109768,36,Bengaluru,West Bengal,High,2024,0.0,0.0,0.0,1.0,19.0,0.0,0.0
C109769,39,Pune,West Bengal,Low,2022,2.0,9745.0,4872.5,3.0,22.0,237.0,106.0
C109770,31,Delhi,Tamil Nadu,Medium,2025,0.0,0.0,0.0,1.0,11.0,1091.0,676.0
C109771,31,Bengaluru,Karnataka,Medium,2024,1.0,1799.0,1799.0,1.0,16.0,1768.0,975.0
C109772,33,Ahmedabad,Rajasthan,Low,2025,1.0,8545.0,8545.0,0.0,0.0,0.0,0.0
C109773,50,Delhi,Karnataka,Low,2024,0.0,0.0,0.0,0.0,0.0,229.0,30.0
C109774,30,Hyderabad,Rajasthan,Medium,2022,0.0,0.0,0.0,0.0,0.0,504.0,72.0
C109775,55,Pune,Telangana,Low,2022,1.0,6975.0,6975.0,0.0,0.0,0.0,0.0
C109776,29,Bengaluru,Maharashtra,Medium,2025,1.0,8383.0,8383.0,3.0,32.0,501.0,528.0
C109777,55,Mumbai,Tamil Nadu,High,2025,3.0,12472.0,4157.333333333333,1.0,7.0,787.0,112.0
C109778,56,Bengaluru,Tamil Nadu,Low,2024,1.0,8726.0,8726.0,1.0,2.0,0.0,0.0
C109779,50,Hyderabad,Telangana,Low,2023,1.0,3553.0,3553.0,0.0,0.0,1241.0,533.0
C109780,50,Delhi,Telangana,Medium,2023,2.0,10052.0,5026.0,1.0,8.0,307.0,386.0
C109781,46,Chennai,Gujarat,Low,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C109782,22,Mumbai,Delhi,Low,2023,2.0,9035.0,4517.5,1.0,16.0,176.0,169.0
C109783,23,Hyderabad,Telangana,High,2022,2.0,17067.0,8533.5,0.0,0.0,343.0,485.0
C109784,48,Bengaluru,Karnataka,Medium,2025,0.0,0.0,0.0,1.0,4.0,0.0,0.0
C109785,33,Hyderabad,Gujarat,Low,2023,2.0,3130.0,1565.0,2.0,27.0,884.0,485.0
C109786,48,Jaipur,Telangana,High,2023,2.0,15026.0,7513.0,1.0,12.0,1341.0,582.0
C109787,42,Chennai,Rajasthan,High,2025,0.0,0.0,0.0,1.0,21.0,879.0,484.0
C109788,50,Kolkata,Tamil Nadu,High,2024,0.0,0.0,0.0,0.0,0.0,204.0,41.0
C109789,30,Ahmedabad,Maharashtra,Low,2024,1.0,233.0,233.0,0.0,0.0,0.0,0.0
C109790,27,Jaipur,Maharashtra,Medium,2022,0.0,0.0,0.0,1.0,17.0,641.0,295.0
C109791,41,Hyderabad,Karnataka,High,2024,0.0,0.0,0.0,1.0,18.0,864.0,474.0
C109792,27,Ahmedabad,Maharashtra,Low,2023,0.0,0.0,0.0,0.0,0.0,463.0,335.0
C109793,58,Mumbai,Telangana,Medium,2025,1.0,2771.0,2771.0,0.0,0.0,1097.0,848.0
C109794,48,Nagpur,Maharashtra,Medium,2023,0.0,0.0,0.0,3.0,39.0,0.0,0.0
C109795,30,Jaipur,Telangana,High,2025,3.0,20355.0,6785.0,1.0,9.0,1688.0,602.0
C109796,20,Mumbai,Rajasthan,Low,2022,0.0,0.0,0.0,0.0,0.0,1292.0,703.0
C109797,51,Hyderabad,West Bengal,High,2022,1.0,2235.0,2235.0,0.0,0.0,288.0,333.0
C109798,45,Chennai,Delhi,Medium,2023,1.0,8141.0,8141.0,0.0,0.0,407.0,243.0
C109799,36,Bengaluru,Tamil Nadu,Low,2024,2.0,9419.0,4709.5,0.0,0.0,0.0,0.0
C109800,40,Ahmedabad,Rajasthan,High,2024,2.0,15591.0,7795.5,1.0,1.0,0.0,0.0
C109801,49,Nagpur,West Bengal,Medium,2022,0.0,0.0,0.0,1.0,10.0,982.0,584.0
C109802,30,Delhi,Karnataka,Low,2025,1.0,6280.0,6280.0,0.0,0.0,2316.0,1201.0
C109803,50,Hyderabad,Delhi,Low,2025,2.0,3600.0,1800.0,1.0,12.0,330.0,649.0
C109804,51,Mumbai,Maharashtra,High,2022,1.0,9360.0,9360.0,1.0,8.0,0.0,0.0
C109805,50,Delhi,Karnataka,High,2022,0.0,0.0,0.0,1.0,11.0,0.0,0.0
C109806,22,Ahmedabad,Gujarat,Medium,2023,1.0,8320.0,8320.0,2.0,23.0,0.0,0.0
C109807,20,Hyderabad,Telangana,High,2024,0.0,0.0,0.0,2.0,14.0,0.0,0.0
C109808,24,Delhi,Rajasthan,Low,2024,2.0,17762.0,8881.0,1.0,19.0,0.0,0.0
C109809,41,Hyderabad,Rajasthan,High,2024,0.0,0.0,0.0,2.0,23.0,1539.0,311.0
C109810,39,Jaipur,Rajasthan,Low,2023,2.0,5867.0,2933.5,1.0,13.0,767.0,480.0
C109811,40,Delhi,Delhi,Medium,2022,1.0,5048.0,5048.0,1.0,14.0,1099.0,735.0
C109812,47,Nagpur,Tamil Nadu,High,2024,0.0,0.0,0.0,2.0,26.0,486.0,218.0
C109813,35,Kolkata,Tamil Nadu,Low,2023,1.0,249.0,249.0,1.0,13.0,383.0,254.0
C109814,49,Ahmedabad,Rajasthan,Medium,2025,2.0,15094.0,7547.0,1.0,1.0,0.0,0.0
C109815,24,Hyderabad,Delhi,Low,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C109816,50,Delhi,Delhi,Medium,2025,0.0,0.0,0.0,1.0,19.0,748.0,32.0
C109817,22,Chennai,Delhi,High,2023,1.0,1319.0,1319.0,1.0,20.0,0.0,0.0
C109818,45,Delhi,Maharashtra,Medium,2024,1.0,6145.0,6145.0,1.0,13.0,120.0,449.0
C109819,25,Jaipur,Rajasthan,Low,2022,1.0,1747.0,1747.0,1.0,3.0,804.0,37.0
C109820,32,Mumbai,West Bengal,Low,2024,0.0,0.0,0.0,2.0,27.0,1205.0,951.0
C109821,21,Delhi,West Bengal,Medium,2023,1.0,4372.0,4372.0,3.0,60.0,0.0,0.0
C109822,51,Kolkata,Rajasthan,High,2025,0.0,0.0,0.0,2.0,5.0,1419.0,964.0
C109823,22,Nagpur,West Bengal,Low,2024,3.0,6363.0,2121.0,1.0,23.0,0.0,0.0
C109824,50,Ahmedabad,Tamil Nadu,High,2023,0.0,0.0,0.0,3.0,24.0,1254.0,278.0
C109825,22,Hyderabad,Gujarat,Medium,2023,0.0,0.0,0.0,0.0,0.0,400.0,564.0
C109826,55,Hyderabad,Tamil Nadu,Medium,2024,3.0,15572.0,5190.666666666667,1.0,10.0,0.0,0.0
C109827,51,Hyderabad,Rajasthan,Low,2023,0.0,0.0,0.0,1.0,11.0,303.0,147.0
C109828,43,Bengaluru,Rajasthan,Low,2025,1.0,6250.0,6250.0,5.0,63.0,0.0,0.0
C109829,18,Jaipur,Maharashtra,High,2025,1.0,8660.0,8660.0,1.0,23.0,0.0,0.0
C109830,21,Chennai,Karnataka,Medium,2025,1.0,4272.0,4272.0,1.0,1.0,1539.0,362.0
C109831,56,Ahmedabad,Rajasthan,High,2023,1.0,8073.0,8073.0,1.0,9.0,434.0,464.0
C109832,43,Ahmedabad,Rajasthan,High,2025,1.0,5650.0,5650.0,0.0,0.0,0.0,0.0
C109833,50,Hyderabad,Tamil Nadu,High,2022,0.0,0.0,0.0,0.0,0.0,850.0,342.0
C109834,50,Jaipur,Karnataka,Medium,2022,1.0,5503.0,5503.0,1.0,2.0,591.0,51.0
C109835,25,Mumbai,Gujarat,Medium,2022,1.0,6624.0,6624.0,2.0,25.0,1245.0,217.0
C109836,37,Ahmedabad,Karnataka,High,2023,0.0,0.0,0.0,1.0,20.0,1262.0,318.0
C109837,33,Delhi,Rajasthan,High,2024,1.0,6958.0,6958.0,0.0,0.0,0.0,0.0
C109838,38,Kolkata,Karnataka,High,2024,1.0,1776.0,1776.0,0.0,0.0,905.0,631.0
C109839,43,Jaipur,Tamil Nadu,Medium,2022,2.0,8774.0,4387.0,3.0,38.0,0.0,0.0
C109840,40,Hyderabad,Telangana,Medium,2023,0.0,0.0,0.0,2.0,22.0,0.0,0.0
